time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh,L1 max W,L2 max W,L3 max W
2025-05-04 21:00,5395.898,5439.814,0.008,0.014,1483,147,125
2025-05-04 21:15,5396.153,5439.814,0.008,0.014,1847,234,125
2025-05-04 21:30,5396.454,5439.814,0.008,0.014,6,185,129
2025-05-04 21:45,5396.522,5439.814,0.008,0.014,4,102,85
2025-05-04 22:00,5396.553,5439.814,0.008,0.014,0,147,69
2025-05-04 22:15,5396.605,5439.814,0.008,0.014,0,143,67
2025-05-04 22:30,5396.645,5439.814,0.008,0.014,0,18,74
2025-05-04 22:45,5396.668,5439.814,0.008,0.014,0,246,74
2025-05-04 23:00,5396.705,5439.814,0.008,0.014,0,140,65
2025-05-04 23:15,5396.757,5439.814,0.008,0.014,0,69,66
2025-05-04 23:30,5396.781,5439.814,0.008,0.014,0,17,65
2025-05-04 23:45,5396.802,5439.814,0.008,0.014,0,17,65
2025-05-05 00:00,5396.822,5439.814,0.008,0.014,0,131,68
2025-05-05 00:15,5396.863,5439.814,0.008,0.014,0,139,70
2025-05-05 00:30,5396.913,5439.814,0.008,0.014,0,136,67
2025-05-05 00:45,5396.949,5439.814,0.008,0.014,0,17,66
2025-05-05 01:00,5396.969,5439.814,0.008,0.014,0,137,67
2025-05-05 01:15,5397.013,5439.814,0.008,0.014,0,142,65
2025-05-05 01:30,5397.057,5439.814,0.008,0.014,0,17,66
2025-05-05 01:45,5397.079,5439.814,0.008,0.014,0,124,67
2025-05-05 02:00,5397.108,5439.814,0.008,0.014,0,144,67
2025-05-05 02:15,5397.160,5439.814,0.008,0.014,0,103,66
2025-05-05 02:30,5397.187,5439.814,0.008,0.014,0,17,64
2025-05-05 02:45,5397.208,5439.814,0.008,0.014,0,138,64
2025-05-05 03:00,5397.254,5439.814,0.008,0.014,0,144,66
2025-05-05 03:15,5397.296,5439.814,0.008,0.014,0,17,64
2025-05-05 03:30,5397.316,5439.814,0.008,0.014,0,145,66
2025-05-05 03:45,5397.349,5439.814,0.008,0.014,0,139,66
2025-05-05 04:00,5397.399,5439.814,0.008,0.014,0,93,65
2025-05-05 04:15,5397.425,5439.814,0.008,0.014,0,17,64
2025-05-05 04:30,5397.445,5439.814,0.008,0.014,0,138,65
2025-05-05 04:45,5397.494,5439.814,0.008,0.014,0,138,65
2025-05-05 05:00,5397.532,5439.814,0.008,0.014,0,17,64
2025-05-05 05:15,5397.553,5439.814,0.008,0.014,0,138,63
2025-05-05 05:30,5397.585,5439.814,0.008,0.014,0,142,64
2025-05-05 05:45,5397.637,5439.814,0.008,0.014,0,68,66
2025-05-05 06:00,5397.660,5439.814,0.008,0.014,0,17,67
2025-05-05 06:15,5397.681,5439.814,0.008,0.014,0,17,66
2025-05-05 06:30,5397.702,5439.814,0.008,0.014,0,139,68
2025-05-05 06:45,5397.735,5439.814,0.008,0.014,0,135,67
2025-05-05 07:00,5397.784,5439.814,0.008,0.014,0,141,66
2025-05-05 07:15,5397.784,5439.857,0.008,0.014,0,19,67
2025-05-05 07:30,5397.784,5439.877,0.008,0.014,0,138,66
2025-05-05 07:45,5397.784,5439.913,0.008,0.014,0,139,81
2025-05-05 08:00,5397.784,5439.966,0.008,0.014,0,34,85
2025-05-05 08:15,5397.784,5439.993,0.008,0.014,3015,94,78
2025-05-05 08:30,5397.784,5440.578,0.008,0.014,3411,147,78
2025-05-05 08:45,5397.784,5440.995,0.008,0.014,6,140,77
2025-05-05 09:00,5397.784,5441.030,0.008,0.014,7,23,71
2025-05-05 09:15,5397.784,5441.056,0.008,0.014,6,144,70
2025-05-05 09:30,5397.784,5441.103,0.008,0.014,296,142,269
2025-05-05 09:45,5397.784,5441.223,0.008,0.014,10,24,211
2025-05-05 10:00,5397.784,5441.274,0.008,0.014,7,142,232
2025-05-05 10:15,5397.784,5441.351,0.008,0.014,6,143,221
2025-05-05 10:30,5397.784,5441.441,0.008,0.014,6,37,221
2025-05-05 10:45,5397.784,5441.504,0.008,0.014,7,95,179
2025-05-05 11:00,5397.784,5441.560,0.008,0.014,6,143,208
2025-05-05 11:15,5397.784,5441.647,0.008,0.014,1834,140,208
2025-05-05 11:30,5397.784,5441.855,0.008,0.014,135,24,169
2025-05-05 11:45,5397.784,5441.922,0.008,0.014,325,148,198
2025-05-05 12:00,5397.784,5442.028,0.008,0.014,0,144,203
2025-05-05 12:15,5397.784,5442.102,0.008,0.014,1758,28,190
2025-05-05 12:30,5397.784,5442.364,0.008,0.014,882,146,331
2025-05-05 12:45,5397.784,5442.660,0.008,0.014,1123,149,237
2025-05-05 13:00,5397.784,5442.949,0.008,0.014,1033,24,2121
2025-05-05 13:15,5397.784,5443.387,0.008,0.014,758,23,2057
2025-05-05 13:30,5397.784,5443.988,0.008,0.014,691,56,414
2025-05-05 13:45,5397.784,5444.108,0.008,0.014,35,139,189
2025-05-05 14:00,5397.784,5444.191,0.008,0.014,578,139,190
2025-05-05 14:15,5397.784,5444.336,0.008,0.014,630,24,230
2025-05-05 14:30,5397.784,5444.480,0.008,0.014,0,143,2121
2025-05-05 14:45,5397.784,5444.907,0.008,0.014,1345,208,218
2025-05-05 15:00,5397.784,5445.173,0.008,0.014,200,38,174
2025-05-05 15:15,5397.784,5445.267,0.008,0.014,404,285,108
2025-05-05 15:30,5397.784,5445.409,0.008,0.014,189,220,125
2025-05-05 15:45,5397.784,5445.520,0.008,0.014,201,112,130
2025-05-05 16:00,5397.784,5445.597,0.008,0.014,415,201,128
2025-05-05 16:15,5397.784,5445.687,0.008,0.014,215,218,127
2025-05-05 16:30,5397.784,5445.793,0.008,0.014,193,139,127
2025-05-05 16:45,5397.784,5445.877,0.008,0.014,12,375,127
2025-05-05 17:00,5397.784,5445.957,0.008,0.014,190,218,130
2025-05-05 17:15,5397.784,5446.068,0.008,0.014,222,212,131
2025-05-05 17:30,5397.784,5446.155,0.008,0.014,191,96,120
2025-05-05 17:45,5397.784,5446.233,0.008,0.014,202,211,114
2025-05-05 18:00,5397.784,5446.328,0.008,0.014,209,217,111
2025-05-05 18:15,5397.784,5446.423,0.008,0.014,181,96,106
2025-05-05 18:30,5397.784,5446.494,0.008,0.014,205,215,105
2025-05-05 18:45,5397.784,5446.609,0.008,0.014,586,216,102
2025-05-05 19:00,5397.784,5446.800,0.008,0.014,512,141,132
2025-05-05 19:15,5397.784,5446.951,0.008,0.014,7,202,179
2025-05-05 19:30,5397.784,5447.024,0.008,0.014,879,217,166
2025-05-05 19:45,5397.784,5447.190,0.008,0.014,0,160,172
2025-05-05 20:00,5397.784,5447.254,0.008,0.014,397,70,102
2025-05-05 20:15,5397.784,5447.348,0.008,0.014,1379,140,140
2025-05-05 20:30,5397.784,5447.467,0.008,0.014,0,141,129
2025-05-05 20:45,5397.784,5447.535,0.008,0.014,0,142,131
2025-05-05 21:00,5397.784,5447.595,0.008,0.014,0,19,127
2025-05-05 21:15,5397.784,5447.633,0.008,0.014,0,138,126
2025-05-05 21:30,5397.784,5447.681,0.008,0.014,0,141,65
2025-05-05 21:45,5397.784,5447.727,0.008,0.014,0,19,66
2025-05-05 22:00,5397.784,5447.748,0.008,0.014,0,139,68
2025-05-05 22:15,5397.784,5447.790,0.008,0.014,0,137,68
2025-05-05 22:30,5397.784,5447.833,0.008,0.014,0,19,63
2025-05-05 22:45,5397.784,5447.854,0.008,0.014,0,141,62
2025-05-05 23:00,5397.785,5447.891,0.008,0.014,0,141,65
2025-05-05 23:15,5397.831,5447.891,0.008,0.014,0,18,63
2025-05-05 23:30,5397.851,5447.891,0.008,0.014,0,140,64
2025-05-05 23:45,5397.887,5447.891,0.008,0.014,0,140,63
2025-05-06 00:00,5397.936,5447.891,0.008,0.014,0,19,63
2025-05-06 00:15,5397.957,5447.891,0.008,0.014,0,88,62
2025-05-06 00:30,5397.984,5447.891,0.008,0.014,0,139,62
2025-05-06 00:45,5398.035,5447.891,0.008,0.014,0,102,63
2025-05-06 01:00,5398.060,5447.891,0.008,0.014,0,17,65
2025-05-06 01:15,5398.081,5447.891,0.008,0.014,0,141,62
2025-05-06 01:30,5398.128,5447.891,0.008,0.014,0,133,63
2025-05-06 01:45,5398.163,5447.891,0.008,0.014,0,18,63
2025-05-06 02:00,5398.183,5447.891,0.008,0.014,0,137,63
2025-05-06 02:15,5398.222,5447.891,0.008,0.014,0,139,64
2025-05-06 02:30,5398.266,5447.891,0.008,0.014,0,17,62
2025-05-06 02:45,5398.286,5447.891,0.008,0.014,0,17,62
2025-05-06 03:00,5398.305,5447.891,0.008,0.014,0,17,65
2025-05-06 03:15,5398.326,5447.891,0.008,0.014,0,139,64
2025-05-06 03:30,5398.366,5447.891,0.008,0.014,0,137,64
2025-05-06 03:45,5398.417,5447.891,0.008,0.014,0,99,64
2025-05-06 04:00,5398.444,5447.891,0.008,0.014,0,17,63
2025-05-06 04:15,5398.464,5447.891,0.008,0.014,0,135,64
2025-05-06 04:30,5398.512,5447.891,0.008,0.014,0,135,62
2025-05-06 04:45,5398.546,5447.891,0.008,0.014,0,17,63
2025-05-06 05:00,5398.565,5447.891,0.008,0.014,0,133,62
2025-05-06 05:15,5398.604,5447.891,0.008,0.014,0,137,62
2025-05-06 05:30,5398.646,5447.891,0.008,0.014,0,17,62
2025-05-06 05:45,5398.667,5447.891,0.008,0.014,0,89,63
2025-05-06 06:00,5398.693,5447.891,0.008,0.014,0,139,68
2025-05-06 06:15,5398.744,5447.891,0.008,0.014,0,101,74
2025-05-06 06:30,5398.772,5447.891,0.008,0.014,0,49,75
2025-05-06 06:45,5398.797,5447.891,0.008,0.014,0,137,75
2025-05-06 07:00,5398.847,5447.892,0.008,0.014,0,137,64
2025-05-06 07:15,5398.847,5447.927,0.008,0.014,0,19,65
2025-05-06 07:30,5398.847,5447.947,0.008,0.014,0,134,64
2025-05-06 07:45,5398.847,5447.987,0.008,0.014,0,141,65
2025-05-06 08:00,5398.847,5448.034,0.008,0.014,0,19,64
2025-05-06 08:15,5398.847,5448.056,0.008,0.014,0,36,65
2025-05-06 08:30,5398.847,5448.079,0.008,0.014,0,140,64
2025-05-06 08:45,5398.847,5448.131,0.008,0.014,0,136,63
2025-05-06 09:00,5398.847,5448.161,0.008,0.014,0,18,64
2025-05-06 09:15,5398.847,5448.182,0.008,0.014,0,18,63
2025-05-06 09:30,5398.847,5448.202,0.008,0.014,0,18,64
2025-05-06 09:45,5398.847,5448.225,0.008,0.014,0,142,63
2025-05-06 10:00,5398.847,5448.274,0.008,0.014,0,141,64
2025-05-06 10:15,5398.847,5448.325,0.008,0.014,0,19,64
2025-05-06 10:30,5398.847,5448.345,0.008,0.014,0,34,64
2025-05-06 10:45,5398.847,5448.369,0.008,0.014,0,139,63
2025-05-06 11:00,5398.847,5448.417,0.008,0.014,0,138,63
2025-05-06 11:15,5398.847,5448.452,0.008,0.014,0,19,64
2025-05-06 11:30,5398.847,5448.472,0.008,0.014,0,135,63
2025-05-06 11:45,5398.847,5448.510,0.008,0.014,0,138,63
2025-05-06 12:00,5398.847,5448.555,0.008,0.014,0,18,64
2025-05-06 12:15,5398.847,5448.576,0.008,0.014,0,37,64
2025-05-06 12:30,5398.847,5448.599,0.008,0.014,0,137,64
2025-05-06 12:45,5398.847,5448.650,0.008,0.014,0,142,67
2025-05-06 13:00,5398.847,5448.680,0.008,0.014,0,19,64
2025-05-06 13:15,5398.847,5448.701,0.008,0.014,0,132,64
2025-05-06 13:30,5398.847,5448.738,0.008,0.014,0,136,63
2025-05-06 13:45,5398.847,5448.785,0.008,0.014,0,19,63
2025-05-06 14:00,5398.847,5448.805,0.008,0.014,0,19,63
2025-05-06 14:15,5398.847,5448.826,0.008,0.014,0,137,64
2025-05-06 14:30,5398.847,5448.875,0.008,0.014,0,134,63
2025-05-06 14:45,5398.847,5448.909,0.008,0.014,0,18,64
2025-05-06 15:00,5398.847,5448.930,0.008,0.014,0,139,65
2025-05-06 15:15,5398.847,5448.963,0.008,0.014,0,137,64
2025-05-06 15:30,5398.847,5449.012,0.008,0.014,0,47,63
2025-05-06 15:45,5398.847,5449.035,0.008,0.014,0,19,66
2025-05-06 16:00,5398.847,5449.055,0.008,0.014,0,19,64
2025-05-06 16:15,5398.847,5449.077,0.008,0.014,0,18,64
2025-05-06 16:30,5398.847,5449.097,0.008,0.014,0,131,64
2025-05-06 16:45,5398.847,5449.147,0.008,0.014,0,137,66
2025-05-06 17:00,5398.847,5449.196,0.008,0.014,0,33,65
2025-05-06 17:15,5398.847,5449.219,0.008,0.014,0,19,64
2025-05-06 17:30,5398.847,5449.239,0.008,0.014,0,141,64
2025-05-06 17:45,5398.847,5449.287,0.008,0.014,0,134,67
2025-05-06 18:00,5398.847,5449.322,0.008,0.014,708,28,71
2025-05-06 18:15,5398.847,5449.417,0.008,0.014,2131,397,76
2025-05-06 18:30,5398.847,5449.856,0.008,0.014,581,390,81
2025-05-06 18:45,5398.847,5450.035,0.008,0.014,6,100,142
2025-05-06 19:00,5398.847,5450.094,0.008,0.014,6,219,125
2025-05-06 19:15,5398.847,5450.176,0.008,0.014,0,224,113
2025-05-06 19:30,5398.847,5450.253,0.008,0.014,771,104,114
2025-05-06 19:45,5398.847,5450.381,0.008,0.014,0,188,119
2025-05-06 20:00,5398.847,5450.446,0.008,0.014,0,143,88
2025-05-06 20:15,5398.847,5450.500,0.008,0.014,1386,23,145
2025-05-06 20:30,5398.847,5450.642,0.008,0.014,0,136,159
2025-05-06 20:45,5398.847,5450.700,0.008,0.014,0,139,159
2025-05-06 21:00,5398.847,5450.772,0.008,0.014,0,78,158
2025-05-06 21:15,5398.847,5450.822,0.008,0.014,0,89,167
2025-05-06 21:30,5398.847,5450.868,0.008,0.014,0,139,90
2025-05-06 21:45,5398.847,5450.924,0.008,0.014,0,120,73
2025-05-06 22:00,5398.847,5450.953,0.008,0.014,0,53,70
2025-05-06 22:15,5398.847,5450.979,0.008,0.014,0,142,63
2025-05-06 22:30,5398.847,5451.028,0.008,0.014,0,133,62
2025-05-06 22:45,5398.847,5451.060,0.008,0.014,0,19,62
2025-05-06 23:00,5398.847,5451.079,0.008,0.014,0,18,63
2025-05-06 23:15,5398.868,5451.079,0.008,0.014,0,134,62
2025-05-06 23:30,5398.906,5451.079,0.008,0.014,0,143,62
2025-05-06 23:45,5398.957,5451.079,0.008,0.014,0,136,62
2025-05-07 00:00,5398.987,5451.079,0.008,0.014,0,18,63
2025-05-07 00:15,5399.008,5451.079,0.008,0.014,0,139,62
2025-05-07 00:30,5399.056,5451.079,0.008,0.014,0,139,62
2025-05-07 00:45,5399.089,5451.079,0.008,0.014,0,19,62
2025-05-07 01:00,5399.109,5451.079,0.008,0.014,0,141,62
2025-05-07 01:15,5399.155,5451.079,0.008,0.014,0,137,63
2025-05-07 01:30,5399.192,5451.079,0.008,0.014,0,19,62
2025-05-07 01:45,5399.213,5451.079,0.008,0.014,0,136,62
2025-05-07 02:00,5399.251,5451.079,0.008,0.014,0,137,62
2025-05-07 02:15,5399.295,5451.079,0.008,0.014,0,19,62
2025-05-07 02:30,5399.315,5451.079,0.008,0.014,0,124,62
2025-05-07 02:45,5399.347,5451.079,0.008,0.014,0,137,62
2025-05-07 03:00,5399.395,5451.079,0.008,0.014,0,48,63
2025-05-07 03:15,5399.418,5451.079,0.008,0.014,0,19,62
2025-05-07 03:30,5399.438,5451.079,0.008,0.014,0,137,63
2025-05-07 03:45,5399.489,5451.079,0.008,0.014,0,142,62
2025-05-07 04:00,5399.520,5451.079,0.008,0.014,0,19,62
2025-05-07 04:15,5399.541,5451.079,0.008,0.014,0,134,63
2025-05-07 04:30,5399.580,5451.079,0.008,0.014,0,138,62
2025-05-07 04:45,5399.623,5451.079,0.008,0.014,0,19,63
2025-05-07 05:00,5399.643,5451.079,0.008,0.014,0,83,62
2025-05-07 05:15,5399.671,5451.079,0.008,0.014,0,140,63
2025-05-07 05:30,5399.720,5451.079,0.008,0.014,0,105,63
2025-05-07 05:45,5399.747,5451.079,0.008,0.014,0,19,63
2025-05-07 06:00,5399.767,5451.079,0.008,0.014,0,19,64
2025-05-07 06:15,5399.788,5451.079,0.008,0.014,0,19,64
2025-05-07 06:30,5399.808,5451.079,0.008,0.014,0,137,63
2025-05-07 06:45,5399.859,5451.079,0.008,0.014,0,135,64
2025-05-07 07:00,5399.906,5451.080,0.008,0.014,0,105,77
2025-05-07 07:15,5399.906,5451.110,0.008,0.014,0,18,74
2025-05-07 07:30,5399.906,5451.133,0.008,0.014,573,147,74
2025-05-07 07:45,5399.906,5451.239,0.008,0.014,1359,148,69
2025-05-07 08:00,5399.906,5451.385,0.008,0.014,0,27,73
2025-05-07 08:15,5399.906,5451.410,0.008,0.014,0,142,72
2025-05-07 08:30,5399.906,5451.454,0.008,0.014,0,141,64
2025-05-07 08:45,5399.906,5451.504,0.008,0.014,0,19,64
2025-05-07 09:00,5399.906,5451.525,0.008,0.014,0,51,64
2025-05-07 09:15,5399.906,5451.550,0.008,0.014,0,143,64
2025-05-07 09:30,5399.906,5451.600,0.008,0.014,0,140,64
2025-05-07 09:45,5399.906,5451.632,0.008,0.014,0,19,64
2025-05-07 10:00,5399.906,5451.653,0.008,0.014,0,136,65
2025-05-07 10:15,5399.906,5451.693,0.008,0.014,0,139,65
2025-05-07 10:30,5399.906,5451.737,0.008,0.014,0,18,65
2025-05-07 10:45,5399.906,5451.758,0.008,0.014,0,54,67
2025-05-07 11:00,5399.906,5451.782,0.008,0.014,0,141,64
2025-05-07 11:15,5399.906,5451.833,0.008,0.014,0,137,66
2025-05-07 11:30,5399.906,5451.863,0.008,0.014,0,19,827
2025-05-07 11:45,5399.906,5451.965,0.008,0.014,0,131,1982
2025-05-07 12:00,5399.906,5452.368,0.008,0.014,0,136,1522
2025-05-07 12:15,5399.906,5452.543,0.008,0.014,0,18,136
2025-05-07 12:30,5399.906,5452.580,0.008,0.014,0,18,137
2025-05-07 12:45,5399.906,5452.620,0.008,0.014,0,19,140
2025-05-07 13:00,5399.906,5452.656,0.008,0.014,0,81,1980
2025-05-07 13:15,5399.906,5452.996,0.008,0.014,0,131,663
2025-05-07 13:30,5399.906,5453.094,0.008,0.014,0,140,64
2025-05-07 13:45,5399.906,5453.144,0.008,0.014,0,53,64
2025-05-07 14:00,5399.906,5453.166,0.008,0.014,0,19,64
2025-05-07 14:15,5399.906,5453.188,0.008,0.014,0,135,64
2025-05-07 14:30,5399.906,5453.235,0.008,0.014,0,138,73
2025-05-07 14:45,5399.906,5453.270,0.008,0.014,0,19,66
2025-05-07 15:00,5399.906,5453.290,0.008,0.014,0,139,64
2025-05-07 15:15,5399.906,5453.327,0.008,0.014,0,138,63
2025-05-07 15:30,5399.906,5453.372,0.008,0.014,0,19,62
2025-05-07 15:45,5399.906,5453.393,0.008,0.014,0,19,63
2025-05-07 16:00,5399.906,5453.415,0.008,0.014,0,141,62
2025-05-07 16:15,5399.906,5453.466,0.008,0.014,0,135,63
2025-05-07 16:30,5399.906,5453.496,0.008,0.014,0,19,65
2025-05-07 16:45,5399.906,5453.517,0.008,0.014,0,230,66
2025-05-07 17:00,5399.906,5453.552,0.008,0.014,0,138,63
2025-05-07 17:15,5399.906,5453.600,0.008,0.014,0,18,63
2025-05-07 17:30,5399.906,5453.620,0.008,0.014,0,49,63
2025-05-07 17:45,5399.906,5453.645,0.008,0.014,0,139,63
2025-05-07 18:00,5399.906,5453.694,0.008,0.014,0,119,63
2025-05-07 18:15,5399.906,5453.724,0.008,0.014,0,18,63
2025-05-07 18:30,5399.906,5453.744,0.008,0.014,0,131,63
2025-05-07 18:45,5399.906,5453.783,0.008,0.014,1622,137,67
2025-05-07 19:00,5399.906,5453.968,0.008,0.014,1736,301,154
2025-05-07 19:15,5399.906,5454.285,0.008,0.014,454,262,259
2025-05-07 19:30,5399.906,5454.497,0.008,0.014,10,260,130
2025-05-07 19:45,5399.906,5454.581,0.008,0.014,0,218,131
2025-05-07 20:00,5399.906,5454.651,0.008,0.014,0,225,128
2025-05-07 20:15,5399.906,5454.729,0.008,0.014,484,140,136
2025-05-07 20:30,5399.906,5454.857,0.008,0.014,0,23,159
2025-05-07 20:45,5399.906,5454.900,0.008,0.014,782,138,161
2025-05-07 21:00,5399.906,5455.061,0.008,0.014,0,139,138
2025-05-07 21:15,5399.906,5455.125,0.008,0.014,0,19,144
2025-05-07 21:30,5399.906,5455.164,0.008,0.014,0,127,131
2025-05-07 21:45,5399.906,5455.213,0.008,0.014,0,149,121
2025-05-07 22:00,5399.906,5455.269,0.008,0.014,0,49,72
2025-05-07 22:15,5399.906,5455.294,0.008,0.014,0,19,71
2025-05-07 22:30,5399.906,5455.316,0.008,0.014,0,142,71
2025-05-07 22:45,5399.906,5455.370,0.008,0.014,0,137,70
2025-05-07 23:00,5399.906,5455.402,0.008,0.014,0,19,65
2025-05-07 23:15,5399.927,5455.402,0.008,0.014,0,134,63
2025-05-07 23:30,5399.964,5455.402,0.008,0.014,0,136,63
2025-05-07 23:45,5400.012,5455.402,0.008,0.014,0,18,63
2025-05-08 00:00,5400.033,5455.402,0.008,0.014,0,37,63
2025-05-08 00:15,5400.055,5455.402,0.008,0.014,0,142,64
2025-05-08 00:30,5400.105,5455.402,0.008,0.014,0,133,63
2025-05-08 00:45,5400.138,5455.402,0.008,0.014,0,19,66
2025-05-08 01:00,5400.158,5455.402,0.008,0.014,0,135,63
2025-05-08 01:15,5400.195,5455.402,0.008,0.014,0,145,63
2025-05-08 01:30,5400.242,5455.402,0.008,0.014,0,19,63
2025-05-08 01:45,5400.263,5455.402,0.008,0.014,0,19,63
2025-05-08 02:00,5400.283,5455.402,0.008,0.014,0,19,62
2025-05-08 02:15,5400.304,5455.402,0.008,0.014,0,94,63
2025-05-08 02:30,5400.331,5455.402,0.008,0.014,0,137,63
2025-05-08 02:45,5400.381,5455.402,0.008,0.014,0,137,63
2025-05-08 03:00,5400.426,5455.402,0.008,0.014,0,19,63
2025-05-08 03:15,5400.447,5455.402,0.008,0.014,0,91,63
2025-05-08 03:30,5400.474,5455.402,0.008,0.014,0,142,62
2025-05-08 03:45,5400.524,5455.402,0.008,0.014,0,83,64
2025-05-08 04:00,5400.549,5455.402,0.008,0.014,0,19,63
2025-05-08 04:15,5400.570,5455.402,0.008,0.014,0,137,63
2025-05-08 04:30,5400.615,5455.402,0.008,0.014,0,139,62
2025-05-08 04:45,5400.653,5455.402,0.008,0.014,0,19,65
2025-05-08 05:00,5400.673,5455.402,0.008,0.014,0,140,62
2025-05-08 05:15,5400.706,5455.402,0.008,0.014,0,136,62
2025-05-08 05:30,5400.755,5455.402,0.008,0.014,0,34,63
2025-05-08 05:45,5400.777,5455.402,0.008,0.014,0,19,63
2025-05-08 06:00,5400.797,5455.402,0.008,0.014,0,134,64
2025-05-08 06:15,5400.844,5455.402,0.008,0.014,0,139,65
2025-05-08 06:30,5400.880,5455.402,0.008,0.014,0,19,65
2025-05-08 06:45,5400.902,5455.402,0.008,0.014,0,138,66
2025-05-08 07:00,5400.934,5455.403,0.008,0.014,0,138,66
2025-05-08 07:15,5400.934,5455.454,0.008,0.014,0,19,151
2025-05-08 07:30,5400.934,5455.492,0.008,0.014,334,19,143
2025-05-08 07:45,5400.934,5455.569,0.008,0.014,706,143,162
2025-05-08 08:00,5400.934,5455.694,0.008,0.014,1367,147,155
2025-05-08 08:15,5400.934,5455.951,0.008,0.014,0,23,133
2025-05-08 08:30,5400.934,5455.988,0.008,0.014,0,23,122
2025-05-08 08:45,5400.934,5456.023,0.008,0.014,0,41,126
2025-05-08 09:00,5400.934,5456.060,0.008,0.014,0,141,126
2025-05-08 09:15,5400.934,5456.126,0.008,0.014,0,145,121
2025-05-08 09:30,5400.934,5456.185,0.008,0.014,0,19,117
2025-05-08 09:45,5400.934,5456.219,0.008,0.014,0,108,117
2025-05-08 10:00,5400.934,5456.260,0.008,0.014,0,137,115
2025-05-08 10:15,5400.934,5456.325,0.008,0.014,0,69,103
2025-05-08 10:30,5400.934,5456.358,0.008,0.014,0,19,111
2025-05-08 10:45,5400.934,5456.389,0.008,0.014,0,143,106
2025-05-08 11:00,5400.934,5456.446,0.008,0.014,0,135,103
2025-05-08 11:15,5400.934,5456.492,0.008,0.014,0,19,117
2025-05-08 11:30,5400.934,5456.524,0.008,0.014,809,137,121
2025-05-08 11:45,5400.934,5456.690,0.008,0.014,2343,141,102
2025-05-08 12:00,5400.934,5457.163,0.008,0.014,37,34,101
2025-05-08 12:15,5400.934,5457.203,0.008,0.014,11,19,101
2025-05-08 12:30,5400.934,5457.233,0.008,0.014,0,142,99
2025-05-08 12:45,5400.934,5457.291,0.008,0.014,370,186,234
2025-05-08 13:00,5400.934,5457.407,0.008,0.014,1489,131,97
2025-05-08 13:15,5400.934,5457.771,0.008,0.014,741,18,98
2025-05-08 13:30,5400.934,5457.916,0.008,0.014,40,137,104
2025-05-08 13:45,5400.934,5457.975,0.008,0.014,6,141,105
2025-05-08 14:00,5400.934,5458.029,0.008,0.014,0,18,102
2025-05-08 14:15,5400.934,5458.059,0.008,0.014,0,153,105
2025-05-08 14:30,5400.934,5458.095,0.008,0.014,0,141,103
2025-05-08 14:45,5400.934,5458.156,0.008,0.014,0,136,105
2025-05-08 15:00,5400.934,5458.199,0.008,0.014,0,18,115
2025-05-08 15:15,5400.934,5458.231,0.008,0.014,0,18,107
2025-05-08 15:30,5400.934,5458.261,0.008,0.014,0,17,108
2025-05-08 15:45,5400.934,5458.293,0.008,0.014,0,134,106
2025-05-08 16:00,5400.934,5458.349,0.008,0.014,0,137,108
2025-05-08 16:15,5400.934,5458.411,0.008,0.014,0,132,107
2025-05-08 16:30,5400.934,5458.454,0.008,0.014,0,17,109
2025-05-08 16:45,5400.934,5458.485,0.008,0.014,588,137,117
2025-05-08 17:00,5400.934,5458.584,0.008,0.014,511,140,125
2025-05-08 17:15,5400.934,5458.737,0.008,0.014,2649,22,129
2025-05-08 17:30,5400.934,5459.058,0.008,0.014,677,63,116
2025-05-08 17:45,5400.934,5459.216,0.008,0.014,579,137,115
2025-05-08 18:00,5400.934,5459.410,0.008,0.014,610,135,108
2025-05-08 18:15,5400.934,5459.595,0.008,0.014,550,18,112
2025-05-08 18:30,5400.934,5459.728,0.008,0.014,687,139,110
